Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Processed_Reviews,Category,Processed_Sentiment
3939,460,48,Too narrow for this romper,"I wanted to like this romper, it is very cute and colorful, but to top was overywhelming for my size and made me look even shorter.",3,1,0,General,Bottoms,Shorts,"['wanted', 'like', 'romper', 'cute', 'colorful', 'top', 'overywhelming', 'size', 'made', 'look', 'even', 'shorter']",Quality,Good
3940,819,46,"Metallic gold in peach, not so apparent in photos","Bought peach online, but exchanged for other color. there is a metallic gold stripe that i didn't expect in peach option. i thought i would mention as it wasn't so apparent in photo. interestingly there is no metallic thread in the other color option.",4,1,3,General,Tops,Blouses,"['bought', 'peach', 'online', 'exchanged', 'color', 'metallic', 'gold', 'stripe', 'expect', 'peach', 'option', 'thought', 'would', 'mention', 'apparent', 'photo', 'interestingly', 'metallic', 'thread', 'color', 'option']",Other,Good
3941,819,52,Gotta love lurex,"The 'peach' color is actually a lovely shade of rose and the smocked detailing at the shoulder is exquisite - but there are bold stripes of gold lurex running through the plaid. if you like that kind of thing, you'll love this blouse. it hangs well and is a substantial but airy fabric.",4,1,0,General,Tops,Blouses,"['color', 'actually', 'lovely', 'shade', 'rose', 'smocked', 'detailing', 'shoulder', 'exquisite', 'bold', 'stripes', 'gold', 'lurex', 'running', 'plaid', 'like', 'kind', 'thing', 'love', 'blouse', 'hangs', 'well', 'substantial', 'airy', 'fabric']",Quality,Good
3942,460,41,Not as expected,"It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3, 115 and got a s. it looked odd on me...a little too short on the bottom, a bit too big on top and overall i thought the material looked cheap for the price. i returned it.",2,0,0,General,Bottoms,Shorts,"['cute', 'pictures', 'looking', 'something', 'wear', 'trip', 'europe', 'purchased', 'really', 'live', 'expectations', 'got', 'looked', 'odd', 'little', 'short', 'bottom', 'bit', 'big', 'top', 'overall', 'thought', 'material', 'looked', 'cheap', 'price', 'returned']",Quality,Good
3943,1033,57,Low in the back.,"1. i'm 5'5"" tall, 145 lbs, and 38-32-40 and the pilcro hyphen chinos and stet chinos fit me perfectly, if a bit loose in the size 30. the size 30 in this flare pant was snug in the hips and waist and loose in the thighs and legs. i could not tuck a shirt in.

2. the front pockets with the leather trim are sewn shut. i'm fine with this, as it keeps the pockets aligned properly. however, there are still pockets on the inside incase you want to unpick all the stitching that's keeping the pocket clo",4,1,23,General,Bottoms,Jeans,"['tall', 'lbs', 'pilcro', 'hyphen', 'chinos', 'stet', 'chinos', 'fit', 'perfectly', 'bit', 'loose', 'size', 'size', 'flare', 'pant', 'snug', 'hips', 'waist', 'loose', 'thighs', 'legs', 'could', 'tuck', 'shirt', 'front', 'pockets', 'leather', 'trim', 'sewn', 'shut', 'fine', 'keeps', 'pockets', 'aligned', 'properly', 'however', 'still', 'pockets', 'inside', 'incase', 'want', 'unpick', 'stitching', 'keeping', 'pocket', 'clo']",Quality,Good
3944,943,43,This looks different in person,"I don't think the sweater looks like the one pictured. it's pretty and i love off the shoulder sweaters, but i have to say it's a little scratchy and its a lighter grey than what shows on my computer screen. if i hadn't gotten it on sale and with an additional birthday discount i would send it back. it also runs big. i got an xs/s and it fits perfectly. im 5'6"" and weigh 140. i usually wear a medium in most things and am a size 8. i like it a lot, but i don't love it. it also reeked of patchouli",3,1,2,General,Tops,Sweaters,"['think', 'sweater', 'looks', 'like', 'one', 'pictured', 'pretty', 'love', 'shoulder', 'sweaters', 'say', 'little', 'scratchy', 'lighter', 'grey', 'shows', 'computer', 'screen', 'gotten', 'sale', 'additional', 'birthday', 'discount', 'would', 'send', 'back', 'also', 'runs', 'big', 'got', 'fits', 'perfectly', 'im', 'weigh', 'usually', 'wear', 'medium', 'things', 'size', 'like', 'lot', 'love', 'also', 'reeked', 'patchouli']",Quality,Good
3945,819,45,Beware shrinkage!,"I really liked this shirt the one time i got to wear it...but when i washed it, according to the directions on the tag, it shrunk! a lot! the sleeves are now too tight, and it is much shorter. thinking about returning it to the store, but in any case, i cannot wear it again.",1,0,0,General,Tops,Blouses,"['really', 'liked', 'shirt', 'one', 'time', 'got', 'wear', 'washed', 'according', 'directions', 'tag', 'shrunk', 'lot', 'sleeves', 'tight', 'much', 'shorter', 'thinking', 'returning', 'store', 'case', 'wear']",Shipping,Good
3946,1081,41,Pretty and flattering,This dress is flattering and seems to be made well. the polka dots add interest. i am usually a 2 and did go up to a 4 in this. .,5,1,0,General Petite,Dresses,Dresses,"['dress', 'flattering', 'seems', 'made', 'well', 'polka', 'dots', 'add', 'interest', 'usually', 'go']",Quality,Good
3947,898,44,Bohemian *light*,"I like the pointelle feature in the front. i end up wearing a lot of black, but this at least gives me the option to do a bit of color underneath if i so chose. i've worn this with white, black and blue jeans w/ boots. looks great. i'm 5'3"" and 125 lbs. i got a medium, but i could have possibly gone with a small. my only complaint is that it might be a tad bit too long. since i'm on the shorter size, i can't imagine it would be too much of an issue for others.",4,1,0,General Petite,Tops,Fine gauge,"['like', 'pointelle', 'feature', 'front', 'end', 'wearing', 'lot', 'black', 'least', 'gives', 'option', 'bit', 'color', 'underneath', 'chose', 'worn', 'white', 'black', 'blue', 'jeans', 'boots', 'looks', 'great', 'lbs', 'got', 'medium', 'could', 'possibly', 'gone', 'small', 'complaint', 'might', 'tad', 'bit', 'long', 'since', 'shorter', 'size', 'ca', 'imagine', 'would', 'much', 'issue', 'others']",Quality,Good
3948,866,60,Wrong mountain,"The design and style of shirt is quite cute -- but the mountain pictures is not mont blanc, nor does the mountain find itself near chamomix.
it is an unmistakable image of the matterhorn and the small town of zermatt is at its base.",2,0,1,General,Tops,Knits,"['design', 'style', 'shirt', 'quite', 'cute', 'mountain', 'pictures', 'mont', 'blanc', 'mountain', 'find', 'near', 'chamomix', 'unmistakable', 'image', 'matterhorn', 'small', 'town', 'zermatt', 'base']",Quality,Good
3949,1081,34,"Busty ladies with curves, size up!","Like other ladies have mentioned, this dress runs small in the chest and waist region. you must size up!
__________
pros:
- flattering fit and flow. hides lumps and bumps.
- cut at the neck and back is cute and didn't make me look chunky surprisingly.
- little red polka dots aren't overwhelmingly at all and add a nice retro feel.
- good overall length.
- usa made!
__________
cons:
- runs small in the chest and waist. i'm a 36c, hourglass, 170 lbs and normally can wear a size 10 in tops",4,1,6,General Petite,Dresses,Dresses,"['like', 'ladies', 'mentioned', 'dress', 'runs', 'small', 'chest', 'waist', 'region', 'must', 'size', 'pros', 'flattering', 'fit', 'flow', 'hides', 'lumps', 'bumps', 'cut', 'neck', 'back', 'cute', 'make', 'look', 'chunky', 'surprisingly', 'little', 'red', 'polka', 'dots', 'overwhelmingly', 'add', 'nice', 'retro', 'feel', 'good', 'overall', 'length', 'usa', 'made', 'cons', 'runs', 'small', 'chest', 'waist', 'hourglass', 'lbs', 'normally', 'wear', 'size', 'tops']",Quality,Good
3950,460,31,Amazing,"This fits so perfect! it is light fabric, not clingy. very flattering! i am 5'4 120lbs with athletic build.",5,1,0,General,Bottoms,Shorts,"['fits', 'perfect', 'light', 'fabric', 'clingy', 'flattering', 'athletic', 'build']",Quality,Good
3951,1081,57,So so cute!,"This dress fits so perfectly.  just the right amount of skin, not too bare, not too short, not too long.  can't wait to wear it.  great quality.",5,1,16,General Petite,Dresses,Dresses,"['dress', 'fits', 'perfectly', 'right', 'amount', 'skin', 'bare', 'short', 'long', 'ca', 'wait', 'wear', 'great', 'quality']",Quality,Good
3952,460,25,Great color,"This romper was so cute and with the great reviews i thought i needed to try it...but once trying it on i realized it was an odd fit, there is not enough fabric to make it look as relaxed as it does on the model. also, the sleeves were a bit wider than they look in the picture. would probably work well for someone with a petite figure.",4,0,0,General,Bottoms,Shorts,"['romper', 'cute', 'great', 'reviews', 'thought', 'needed', 'try', 'trying', 'realized', 'odd', 'fit', 'enough', 'fabric', 'make', 'look', 'relaxed', 'model', 'also', 'sleeves', 'bit', 'wider', 'look', 'picture', 'would', 'probably', 'work', 'well', 'someone', 'petite', 'figure']",Quality,Good
3953,460,53,I love it!,"I wasn't sure how this was going to look on me, but it was so darned cute, i had to give it a try. and i love it! i'm 5'4"" around 130lbs and i bought both a small and a medium to try. the medium fit best. the length is perfect. hits just a little bit longer than the model but almost the same. the material is light but nothing see thru about it. it is slimming and looks so cute on! so glad i gave it a try.",5,1,2,General,Bottoms,Shorts,"['sure', 'going', 'look', 'darned', 'cute', 'give', 'try', 'love', 'around', 'bought', 'small', 'medium', 'try', 'medium', 'fit', 'best', 'length', 'perfect', 'hits', 'little', 'bit', 'longer', 'model', 'almost', 'material', 'light', 'nothing', 'see', 'thru', 'slimming', 'looks', 'cute', 'glad', 'gave', 'try']",Quality,Good
3954,460,44,Love!,This romper checks off all the boxes! it's beautiful and the fit is perfect!,5,1,0,General,Bottoms,Shorts,"['romper', 'checks', 'boxes', 'beautiful', 'fit', 'perfect']",Quality,Good
3955,1033,48,Love,"This is m frist pair of flares, and i love them--make my legs look miles long and they're also my most comfortable jeans. i'm 5'4 and around 108 lbs with narrow hips--the 25 fits perfectly. i've worn them with 3 inch heels and the jeans dust the floor (longer than on the model but i like that look; if i wanted to wear them with flats they'd need to be hemmed, but i prefer heels anyway) ii've avoided high-rise jeans out of fear they'd look matronly, but combined with the flare, the high waist is",5,1,2,General,Bottoms,Jeans,"['frist', 'pair', 'flares', 'love', 'make', 'legs', 'look', 'miles', 'long', 'also', 'comfortable', 'jeans', 'around', 'lbs', 'narrow', 'hips', 'fits', 'perfectly', 'worn', 'inch', 'heels', 'jeans', 'dust', 'floor', 'longer', 'model', 'like', 'look', 'wanted', 'wear', 'flats', 'need', 'hemmed', 'prefer', 'heels', 'anyway', 'ii', 'avoided', 'jeans', 'fear', 'look', 'matronly', 'combined', 'flare', 'high', 'waist']",Other,Good
3956,448,28,"Cute, breezy shorts","I was really lucky to pick up these shorts during the tag sale, and they are great! lightweight, roomy in the legs (way more my speed, i prefer shorts that don't cling) and really soft. they also weren't too short. i am usually between two sizes at retailer, depending on the brand, and ended up going with the smaller size. they're not really a size too big, but would've been a little too roomy/baggy in the waist, had i not purchased the smaller.",5,1,0,General,Bottoms,Shorts,"['really', 'lucky', 'pick', 'shorts', 'tag', 'sale', 'great', 'lightweight', 'roomy', 'legs', 'way', 'speed', 'prefer', 'shorts', 'cling', 'really', 'soft', 'also', 'short', 'usually', 'two', 'sizes', 'retailer', 'depending', 'brand', 'ended', 'going', 'smaller', 'size', 'really', 'size', 'big', 'would', 'little', 'waist', 'purchased', 'smaller']",Quality,Good
3957,460,34,Great romper - but read the reviews about washing!,"I purchased this romper over a month ago and love it! i ordered a s and would say that it is true to size. it falls well and i love the blousy look on top. it is expensive at full price, but i purchased it with a promotional discount. luckily, before i washed this (as the tag says handwash only), i read the reviews in which some reviewers had said that they followed the directions and it still shrunk. i let it sit in my hamper until today after i read online about using dryel and rayon. dryel in",5,1,0,General,Bottoms,Shorts,"['purchased', 'romper', 'month', 'ago', 'love', 'ordered', 'would', 'say', 'true', 'size', 'falls', 'well', 'love', 'blousy', 'look', 'top', 'expensive', 'full', 'price', 'purchased', 'promotional', 'discount', 'luckily', 'washed', 'tag', 'says', 'handwash', 'read', 'reviews', 'reviewers', 'said', 'followed', 'directions', 'still', 'shrunk', 'let', 'sit', 'hamper', 'today', 'read', 'online', 'using', 'dryel', 'rayon', 'dryel']",Quality,Good
3958,460,25,So adorable,This romper is adorable!!! i love the long sleeves!,5,1,0,General,Bottoms,Shorts,"['romper', 'adorable', 'love', 'long', 'sleeves']",Other,Good
3959,1094,36,Cute dress,I loved this dress immediately.  i got the blue and orange and love the combination of the top fabric and the flowy skirt.  only one complaint.  it's a bit short on one side so i'll have to wait for cooler weather to wear it with tights (if i want to wear it to work).,4,1,0,General Petite,Dresses,Dresses,"['loved', 'dress', 'immediately', 'got', 'blue', 'orange', 'love', 'combination', 'top', 'fabric', 'flowy', 'skirt', 'one', 'complaint', 'bit', 'short', 'one', 'side', 'wait', 'cooler', 'weather', 'wear', 'tights', 'want', 'wear', 'work']",Quality,Good
